order_date,order_month,order_week,day_of_week,order_id,customer_id,customer_name,city,customer_type,sales_channel,payment_method,order_status,manager,product_id,product_name,category,quantity,unit_price,discount_pct,gross_revenue,discount_amount,net_revenue,cost,margin,margin_pct,is_paid,is_cancelled,order_total,order_margin,avg_check,order_sequence,is_repeat_purchase
2026-03-13,2026-03,2026-W11,Friday,O000050,C0069,Клиент 0069,Казань,B2C,Яндекс Директ,card,paid,Иван Петров,P005,Сервисное обслуживание,Сервис,1,14800,0.0,14800,0.0,14800.0,7600,7200.0,0.4865,1,0,14800.0,7200.0,14800.0,2,1
2026-03-13,2026-03,2026-W11,Friday,O000380,C0011,Клиент 0011,Санкт-Петербург,B2C,CRM,sbp,paid,Мария Орлова,P002,Настройка интеграции,Интеграции,1,18600,0.0,18600,0.0,18600.0,12200,6400.0,0.3441,1,0,18600.0,6400.0,18600.0,4,1
2026-03-13,2026-03,2026-W11,Friday,O000482,C0125,Клиент 0125,Краснодар,B2C,Яндекс Директ,card,paid,Анна Кузнецова,P003,Подписка Базовая,Подписки,1,9900,0.0,9900,0.0,9900.0,3400,6500.0,0.6566,1,0,9900.0,6500.0,9900.0,2,1
2026-03-14,2026-03,2026-W11,Saturday,O000192,C0144,Клиент 0144,Новосибирск,B2C,SEO,card,paid,Анна Кузнецова,P005,Сервисное обслуживание,Сервис,1,12700,0.0,12700,0.0,12700.0,7600,5100.0,0.4016,1,0,12700.0,5100.0,12700.0,1,0
2026-03-14,2026-03,2026-W11,Saturday,O000210,C0074,Клиент 0074,Казань,B2B,Яндекс Директ,sbp,paid,Дмитрий Соколов,P003,Подписка Базовая,Подписки,1,10400,0.1,10400,1040.0,9360.0,3400,5960.0,0.6368,1,0,9360.0,5960.0,9360.0,5,1
2026-03-15,2026-03,2026-W11,Sunday,O000056,C0065,Клиент 0065,Екатеринбург,B2B,Яндекс Директ,card,paid,Дмитрий Соколов,P002,Настройка интеграции,Интеграции,1,24700,0.0,24700,0.0,24700.0,12200,12500.0,0.5061,1,0,24700.0,12500.0,24700.0,2,1
2026-03-15,2026-03,2026-W11,Sunday,O000159,C0148,Клиент 0148,Самара,B2B,Telegram,card,paid,Анна Кузнецова,P001,Монтаж оборудования,Монтаж,1,32900,0.0,32900,0.0,32900.0,18500,14400.0,0.4377,1,0,53700.0,23000.0,53700.0,1,0
2026-03-15,2026-03,2026-W11,Sunday,O000159,C0148,Клиент 0148,Самара,B2B,Telegram,card,paid,Анна Кузнецова,P002,Настройка интеграции,Интеграции,1,20800,0.0,20800,0.0,20800.0,12200,8600.0,0.4135,1,0,53700.0,23000.0,53700.0,1,0
2026-03-15,2026-03,2026-W11,Sunday,O000202,C0116,Клиент 0116,Нижний Новгород,B2B,Email,card,paid,Дмитрий Соколов,P006,Консультация аналитика,Консалтинг,2,10500,0.0,21000,0.0,21000.0,11600,9400.0,0.4476,1,0,21000.0,9400.0,21000.0,4,1
2026-03-15,2026-03,2026-W11,Sunday,O000233,C0073,Клиент 0073,Самара,B2B,Telegram,invoice,paid,Дмитрий Соколов,P001,Монтаж оборудования,Монтаж,1,31400,0.0,31400,0.0,31400.0,18500,12900.0,0.4108,1,0,31400.0,12900.0,31400.0,3,1
2026-03-15,2026-03,2026-W11,Sunday,O000407,C0041,Клиент 0041,Москва,B2C,Telegram,card,paid,Анна Кузнецова,P001,Монтаж оборудования,Монтаж,1,35400,0.0,35400,0.0,35400.0,18500,16900.0,0.4774,1,0,35400.0,16900.0,35400.0,3,1
2026-03-16,2026-03,2026-W12,Monday,O000061,C0151,Клиент 0151,Екатеринбург,B2C,CRM,sbp,paid,Иван Петров,P001,Монтаж оборудования,Монтаж,1,36100,0.0,36100,0.0,36100.0,18500,17600.0,0.4875,1,0,36100.0,17600.0,36100.0,3,1
2026-03-16,2026-03,2026-W12,Monday,O000157,C0062,Клиент 0062,Краснодар,B2B,Яндекс Директ,card,paid,Иван Петров,P007,Разработка отчета,Аналитика,1,25300,0.0,25300,0.0,25300.0,12600,12700.0,0.502,1,0,25300.0,12700.0,25300.0,2,1
2026-03-16,2026-03,2026-W12,Monday,O000198,C0169,Клиент 0169,Санкт-Петербург,B2B,Яндекс Директ,card,paid,Дмитрий Соколов,P002,Настройка интеграции,Интеграции,1,26400,0.0,26400,0.0,26400.0,12200,14200.0,0.5379,1,0,26400.0,14200.0,26400.0,2,1
2026-03-17,2026-03,2026-W12,Tuesday,O000156,C0071,Клиент 0071,Санкт-Петербург,B2C,SEO,card,paid,Анна Кузнецова,P004,Подписка Профи,Подписки,1,18700,0.0,18700,0.0,18700.0,6200,12500.0,0.6684,1,0,18700.0,12500.0,18700.0,3,1
2026-03-17,2026-03,2026-W12,Tuesday,O000252,C0102,Клиент 0102,Москва,B2B,Яндекс Директ,card,paid,Мария Орлова,P003,Подписка Базовая,Подписки,1,8500,0.0,8500,0.0,8500.0,3400,5100.0,0.6,1,0,33000.0,17000.0,33000.0,1,0
2026-03-17,2026-03,2026-W12,Tuesday,O000252,C0102,Клиент 0102,Москва,B2B,Яндекс Директ,card,paid,Мария Орлова,P007,Разработка отчета,Аналитика,1,24500,0.0,24500,0.0,24500.0,12600,11900.0,0.4857,1,0,33000.0,17000.0,33000.0,1,0
2026-03-17,2026-03,2026-W12,Tuesday,O000260,C0067,Клиент 0067,Нижний Новгород,B2C,SEO,card,paid,Иван Петров,P002,Настройка интеграции,Интеграции,1,24400,0.0,24400,0.0,24400.0,12200,12200.0,0.5,1,0,24400.0,12200.0,24400.0,1,0
2026-03-17,2026-03,2026-W12,Tuesday,O000352,C0130,Клиент 0130,Краснодар,B2C,SEO,invoice,paid,Анна Кузнецова,P001,Монтаж оборудования,Монтаж,2,27900,0.0,55800,0.0,55800.0,37000,18800.0,0.3369,1,0,55800.0,18800.0,55800.0,2,1
2026-03-17,2026-03,2026-W12,Tuesday,O000420,C0144,Клиент 0144,Новосибирск,B2C,Яндекс Директ,card,paid,Анна Кузнецова,P005,Сервисное обслуживание,Сервис,2,12600,0.0,25200,0.0,25200.0,15200,10000.0,0.3968,1,0,34500.0,15200.0,34500.0,2,1
2026-03-17,2026-03,2026-W12,Tuesday,O000420,C0144,Клиент 0144,Новосибирск,B2C,Яндекс Директ,card,paid,Анна Кузнецова,P009,Дополнительные услуги,Доп. услуги,1,9300,0.0,9300,0.0,9300.0,4100,5200.0,0.5591,1,0,34500.0,15200.0,34500.0,2,1
2026-03-18,2026-03,2026-W12,Wednesday,O000010,C0142,Клиент 0142,Нижний Новгород,B2C,Telegram,invoice,paid,Дмитрий Соколов,P007,Разработка отчета,Аналитика,2,24600,0.0,49200,0.0,49200.0,25200,24000.0,0.4878,1,0,49200.0,24000.0,49200.0,2,1
2026-03-18,2026-03,2026-W12,Wednesday,O000223,C0039,Клиент 0039,Казань,B2B,CRM,card,paid,Анна Кузнецова,P004,Подписка Профи,Подписки,1,16800,0.0,16800,0.0,16800.0,6200,10600.0,0.631,1,0,42000.0,23200.0,42000.0,2,1
2026-03-18,2026-03,2026-W12,Wednesday,O000223,C0039,Клиент 0039,Казань,B2B,CRM,card,paid,Анна Кузнецова,P007,Разработка отчета,Аналитика,1,25200,0.0,25200,0.0,25200.0,12600,12600.0,0.5,1,0,42000.0,23200.0,42000.0,2,1
2026-03-18,2026-03,2026-W12,Wednesday,O000275,C0048,Клиент 0048,Краснодар,B2C,SEO,invoice,cancelled,Анна Кузнецова,P009,Дополнительные услуги,Доп. услуги,1,9200,0.0,9200,0.0,9200.0,4100,5100.0,0.5543,0,1,9200.0,5100.0,9200.0,2,1
2026-03-18,2026-03,2026-W12,Wednesday,O000362,C0135,Клиент 0135,Новосибирск,B2B,CRM,sbp,paid,Дмитрий Соколов,P002,Настройка интеграции,Интеграции,1,26500,0.0,26500,0.0,26500.0,12200,14300.0,0.5396,1,0,76660.0,39260.0,76660.0,1,0
2026-03-18,2026-03,2026-W12,Wednesday,O000362,C0135,Клиент 0135,Новосибирск,B2B,CRM,sbp,paid,Дмитрий Соколов,P007,Разработка отчета,Аналитика,2,26400,0.05,52800,2640.0,50160.0,25200,24960.0,0.4976,1,0,76660.0,39260.0,76660.0,1,0
2026-03-19,2026-03,2026-W12,Thursday,O000326,C0121,Клиент 0121,Самара,B2B,SEO,invoice,paid,Иван Петров,P001,Монтаж оборудования,Монтаж,1,35200,0.0,35200,0.0,35200.0,18500,16700.0,0.4744,1,0,53560.0,25860.0,53560.0,2,1
2026-03-19,2026-03,2026-W12,Thursday,O000326,C0121,Клиент 0121,Самара,B2B,SEO,invoice,paid,Иван Петров,P008,Аудит данных,Аналитика,1,20400,0.1,20400,2040.0,18360.0,9200,9160.0,0.4989,1,0,53560.0,25860.0,53560.0,2,1
2026-03-19,2026-03,2026-W12,Thursday,O000553,C0047,Клиент 0047,Москва,B2B,SEO,invoice,paid,Иван Петров,P001,Монтаж оборудования,Монтаж,2,34100,0.0,68200,0.0,68200.0,37000,31200.0,0.4575,1,0,85600.0,42400.0,85600.0,2,1
2026-03-19,2026-03,2026-W12,Thursday,O000553,C0047,Клиент 0047,Москва,B2B,SEO,invoice,paid,Иван Петров,P004,Подписка Профи,Подписки,1,17400,0.0,17400,0.0,17400.0,6200,11200.0,0.6437,1,0,85600.0,42400.0,85600.0,2,1
2026-03-20,2026-03,2026-W12,Friday,O000296,C0029,Клиент 0029,Санкт-Петербург,B2B,SEO,invoice,cancelled,Мария Орлова,P002,Настройка интеграции,Интеграции,1,24400,0.0,24400,0.0,24400.0,12200,12200.0,0.5,0,1,45200.0,26200.0,45200.0,1,0
2026-03-20,2026-03,2026-W12,Friday,O000296,C0029,Клиент 0029,Санкт-Петербург,B2B,SEO,invoice,cancelled,Мария Орлова,P003,Подписка Базовая,Подписки,2,10400,0.0,20800,0.0,20800.0,6800,14000.0,0.6731,0,1,45200.0,26200.0,45200.0,1,0
2026-03-20,2026-03,2026-W12,Friday,O000358,C0067,Клиент 0067,Нижний Новгород,B2C,CRM,card,paid,Анна Кузнецова,P006,Консультация аналитика,Консалтинг,1,11700,0.05,11700,585.0,11115.0,5800,5315.0,0.4782,1,0,11115.0,5315.0,11115.0,2,1
2026-03-20,2026-03,2026-W12,Friday,O000489,C0084,Клиент 0084,Нижний Новгород,B2B,Email,invoice,paid,Иван Петров,P004,Подписка Профи,Подписки,2,17300,0.05,34600,1730.0,32870.0,12400,20470.0,0.6228,1,0,32870.0,20470.0,32870.0,2,1
2026-03-20,2026-03,2026-W12,Friday,O000501,C0041,Клиент 0041,Москва,B2C,Telegram,card,paid,Анна Кузнецова,P003,Подписка Базовая,Подписки,1,10400,0.0,10400,0.0,10400.0,3400,7000.0,0.6731,1,0,10400.0,7000.0,10400.0,4,1
2026-03-20,2026-03,2026-W12,Friday,O000528,C0088,Клиент 0088,Москва,B2B,SEO,card,paid,Дмитрий Соколов,P008,Аудит данных,Аналитика,1,25400,0.0,25400,0.0,25400.0,9200,16200.0,0.6378,1,0,25400.0,16200.0,25400.0,2,1
2026-03-21,2026-03,2026-W12,Saturday,O000114,C0085,Клиент 0085,Москва,B2C,CRM,sbp,paid,Анна Кузнецова,P004,Подписка Профи,Подписки,1,13100,0.0,13100,0.0,13100.0,6200,6900.0,0.5267,1,0,51710.0,26210.0,51710.0,2,1
2026-03-21,2026-03,2026-W12,Saturday,O000114,C0085,Клиент 0085,Москва,B2C,CRM,sbp,paid,Анна Кузнецова,P005,Сервисное обслуживание,Сервис,2,15600,0.0,31200,0.0,31200.0,15200,16000.0,0.5128,1,0,51710.0,26210.0,51710.0,2,1
2026-03-21,2026-03,2026-W12,Saturday,O000114,C0085,Клиент 0085,Москва,B2C,CRM,sbp,paid,Анна Кузнецова,P009,Дополнительные услуги,Доп. услуги,1,7800,0.05,7800,390.0,7410.0,4100,3310.0,0.4467,1,0,51710.0,26210.0,51710.0,2,1
2026-03-21,2026-03,2026-W12,Saturday,O000168,C0167,Клиент 0167,Санкт-Петербург,B2B,Рекомендации,card,paid,Мария Орлова,P003,Подписка Базовая,Подписки,1,8200,0.05,8200,410.0,7790.0,3400,4390.0,0.5635,1,0,7790.0,4390.0,7790.0,4,1
2026-03-21,2026-03,2026-W12,Saturday,O000201,C0057,Клиент 0057,Краснодар,B2C,Яндекс Директ,card,paid,Анна Кузнецова,P001,Монтаж оборудования,Монтаж,1,32200,0.0,32200,0.0,32200.0,18500,13700.0,0.4255,1,0,52300.0,24600.0,52300.0,7,1
2026-03-21,2026-03,2026-W12,Saturday,O000201,C0057,Клиент 0057,Краснодар,B2C,Яндекс Директ,card,paid,Анна Кузнецова,P008,Аудит данных,Аналитика,1,20100,0.0,20100,0.0,20100.0,9200,10900.0,0.5423,1,0,52300.0,24600.0,52300.0,7,1
2026-03-21,2026-03,2026-W12,Saturday,O000464,C0064,Клиент 0064,Новосибирск,B2C,SEO,invoice,paid,Мария Орлова,P003,Подписка Базовая,Подписки,1,9600,0.15,9600,1440.0,8160.0,3400,4760.0,0.5833,1,0,79060.0,42860.0,79060.0,1,0
2026-03-21,2026-03,2026-W12,Saturday,O000464,C0064,Клиент 0064,Новосибирск,B2C,SEO,invoice,paid,Мария Орлова,P005,Сервисное обслуживание,Сервис,1,14100,0.0,14100,0.0,14100.0,7600,6500.0,0.461,1,0,79060.0,42860.0,79060.0,1,0
2026-03-21,2026-03,2026-W12,Saturday,O000464,C0064,Клиент 0064,Новосибирск,B2C,SEO,invoice,paid,Мария Орлова,P007,Разработка отчета,Аналитика,2,28400,0.0,56800,0.0,56800.0,25200,31600.0,0.5563,1,0,79060.0,42860.0,79060.0,1,0
2026-03-22,2026-03,2026-W12,Sunday,O000127,C0124,Клиент 0124,Москва,B2B,Telegram,sbp,paid,Дмитрий Соколов,P001,Монтаж оборудования,Монтаж,1,32800,0.05,32800,1640.0,31160.0,18500,12660.0,0.4063,1,0,31160.0,12660.0,31160.0,5,1
2026-03-22,2026-03,2026-W12,Sunday,O000143,C0177,Клиент 0177,Москва,B2C,Telegram,card,paid,Мария Орлова,P001,Монтаж оборудования,Монтаж,1,35400,0.05,35400,1770.0,33630.0,18500,15130.0,0.4499,1,0,33630.0,15130.0,33630.0,2,1
2026-03-22,2026-03,2026-W12,Sunday,O000248,C0029,Клиент 0029,Санкт-Петербург,B2B,CRM,invoice,paid,Мария Орлова,P005,Сервисное обслуживание,Сервис,2,14300,0.0,28600,0.0,28600.0,15200,13400.0,0.4685,1,0,28600.0,13400.0,28600.0,2,1
2026-03-22,2026-03,2026-W12,Sunday,O000251,C0053,Клиент 0053,Новосибирск,B2B,Яндекс Директ,card,paid,Мария Орлова,P004,Подписка Профи,Подписки,1,19700,0.0,19700,0.0,19700.0,6200,13500.0,0.6853,1,0,19700.0,13500.0,19700.0,2,1
2026-03-22,2026-03,2026-W12,Sunday,O000409,C0011,Клиент 0011,Санкт-Петербург,B2C,Яндекс Директ,card,paid,Мария Орлова,P001,Монтаж оборудования,Монтаж,1,28300,0.0,28300,0.0,28300.0,18500,9800.0,0.3463,1,0,28300.0,9800.0,28300.0,5,1
2026-03-24,2026-03,2026-W13,Tuesday,O000448,C0077,Клиент 0077,Екатеринбург,B2B,CRM,invoice,paid,Анна Кузнецова,P003,Подписка Базовая,Подписки,1,9600,0.0,9600,0.0,9600.0,3400,6200.0,0.6458,1,0,9600.0,6200.0,9600.0,1,0
2026-03-24,2026-03,2026-W13,Tuesday,O000471,C0158,Клиент 0158,Екатеринбург,B2B,Яндекс Директ,invoice,paid,Мария Орлова,P006,Консультация аналитика,Консалтинг,1,11800,0.0,11800,0.0,11800.0,5800,6000.0,0.5085,1,0,11800.0,6000.0,11800.0,1,0
2026-03-24,2026-03,2026-W13,Tuesday,O000583,C0042,Клиент 0042,Нижний Новгород,B2B,Яндекс Директ,invoice,paid,Дмитрий Соколов,P006,Консультация аналитика,Консалтинг,1,12400,0.1,12400,1240.0,11160.0,5800,5360.0,0.4803,1,0,11160.0,5360.0,11160.0,1,0
2026-03-25,2026-03,2026-W13,Wednesday,O000039,C0111,Клиент 0111,Санкт-Петербург,B2B,Рекомендации,invoice,paid,Иван Петров,P004,Подписка Профи,Подписки,1,16600,0.0,16600,0.0,16600.0,6200,10400.0,0.6265,1,0,16600.0,10400.0,16600.0,5,1
2026-03-25,2026-03,2026-W13,Wednesday,O000044,C0124,Клиент 0124,Москва,B2B,Email,sbp,paid,Дмитрий Соколов,P001,Монтаж оборудования,Монтаж,1,26300,0.0,26300,0.0,26300.0,18500,7800.0,0.2966,1,0,57300.0,26800.0,57300.0,6,1
2026-03-25,2026-03,2026-W13,Wednesday,O000044,C0124,Клиент 0124,Москва,B2B,Email,sbp,paid,Дмитрий Соколов,P004,Подписка Профи,Подписки,1,17800,0.0,17800,0.0,17800.0,6200,11600.0,0.6517,1,0,57300.0,26800.0,57300.0,6,1
2026-03-25,2026-03,2026-W13,Wednesday,O000044,C0124,Клиент 0124,Москва,B2B,Email,sbp,paid,Дмитрий Соколов,P006,Консультация аналитика,Консалтинг,1,13200,0.0,13200,0.0,13200.0,5800,7400.0,0.5606,1,0,57300.0,26800.0,57300.0,6,1
2026-03-25,2026-03,2026-W13,Wednesday,O000371,C0138,Клиент 0138,Нижний Новгород,B2B,Яндекс Директ,invoice,paid,Анна Кузнецова,P002,Настройка интеграции,Интеграции,1,21500,0.0,21500,0.0,21500.0,12200,9300.0,0.4326,1,0,21500.0,9300.0,21500.0,1,0
2026-03-26,2026-03,2026-W13,Thursday,O000129,C0005,Клиент 0005,Москва,B2C,Telegram,invoice,paid,Дмитрий Соколов,P002,Настройка интеграции,Интеграции,1,26900,0.0,26900,0.0,26900.0,12200,14700.0,0.5465,1,0,47400.0,29000.0,47400.0,3,1
2026-03-26,2026-03,2026-W13,Thursday,O000129,C0005,Клиент 0005,Москва,B2C,Telegram,invoice,paid,Дмитрий Соколов,P004,Подписка Профи,Подписки,1,20500,0.0,20500,0.0,20500.0,6200,14300.0,0.6976,1,0,47400.0,29000.0,47400.0,3,1
2026-03-27,2026-03,2026-W13,Friday,O000105,C0078,Клиент 0078,Новосибирск,B2C,CRM,invoice,paid,Дмитрий Соколов,P003,Подписка Базовая,Подписки,1,11100,0.1,11100,1110.0,9990.0,3400,6590.0,0.6597,1,0,28190.0,17490.0,28190.0,4,1
2026-03-27,2026-03,2026-W13,Friday,O000105,C0078,Клиент 0078,Новосибирск,B2C,CRM,invoice,paid,Дмитрий Соколов,P010,Обучение команды,Обучение,1,18200,0.0,18200,0.0,18200.0,7300,10900.0,0.5989,1,0,28190.0,17490.0,28190.0,4,1
2026-03-27,2026-03,2026-W13,Friday,O000327,C0055,Клиент 0055,Санкт-Петербург,B2B,Яндекс Директ,card,paid,Иван Петров,P009,Дополнительные услуги,Доп. услуги,1,7300,0.0,7300,0.0,7300.0,4100,3200.0,0.4384,1,0,7300.0,3200.0,7300.0,3,1
2026-03-27,2026-03,2026-W13,Friday,O000399,C0037,Клиент 0037,Нижний Новгород,B2C,CRM,invoice,paid,Анна Кузнецова,P006,Консультация аналитика,Консалтинг,1,11200,0.05,11200,560.0,10640.0,5800,4840.0,0.4549,1,0,10640.0,4840.0,10640.0,4,1
